S.No,"Order Id","Res Name","Cust Name","Boy Name","Item Total","Res Offer Price","DS Offer Price",GST,"Delivery Charge","Packaging Charge","Grand Total","Date and Time",MOP,"Delivery Type",status,"Order details"
1,CHN131723,"Test store","prabu ",srinivastest,140,0,0,0,25,10,175,"01/19/2019 12:19:28",cash,cod,"Order Finished","1xMutton briyani-140"
2,CHN131602,"Test store","prabu ",srinivastest,100,0,0,0,30,5,135,"01/18/2019 15:42:55",cash,cod,"Order Finished","1xSami Kebab-100"
3,CHN131450,"Test store","Srinivas ",srinivastest,140,0,0,0,25,10,175,"01/17/2019 16:16:28",cash,cod,"Order Finished","1xMutton briyani-140"
4,CHN126880,"Test store","prabu ","BALAKUMAR VLR",100,0,0,0,30,5,135,"12/14/2018 18:58:44",paytm,cod,"Order Finished","1xSami Kebab-100"
5,CHN126866,"Test store","prabu ","BALAKUMAR VLR",100,0,0,0,30,5,135,"12/14/2018 16:15:54",paytm,cod,"Order Finished","1xSami Kebab-100"
6,CHN126863,"Test store","prabu ",srinivastest,100,0,0,0,30,5,135,"12/14/2018 15:46:54",paytm,cod,"Order Finished","1xVeg Manchurian-100"
7,CHN126859,"Test store","prabu ",srinivastest,129,0,0,0,25,10,164,"12/14/2018 15:11:23",tez,cod,"Order Finished","1xVeg briyani-129"
8,CHN126857,"Test store","prabu ",srinivastest,140,0,0,0,25,10,175,"12/14/2018 15:02:20",cash,cod,"Order Finished","1xMutton briyani-140"
9,CHN126733,"Test store","prabu ",srinivastest,140,0,0,0,25,10,175,"12/13/2018 16:36:57",cash,cod,"Order Finished","1xMutton briyani-140"
10,CHN126332,"Test store","chandanaraj ",srinivastest,140,0,0,0,34,10,184,"12/10/2018 13:00:16",tez,cod,"Order Finished","1xMutton briyani-140"
11,CHN126326,"Test store","chandanaraj ",srinivastest,20,0,0,0,34,10,64,"12/10/2018 12:10:37",tez,cod,"Order Finished",1xPuri-20
12,CHN126325,"Test store","chandanaraj ",srinivastest,110,0,0,0,34,15,159,"12/10/2018 12:02:51",tez,cod,"Order Finished","1xNatu Kozhili Gravy-100-Caramel (Default On Us)-10"
13,CHN126322,"Test store","chandanaraj ",srinivastest,140,0,0,0,34,10,184,"12/10/2018 11:54:28",cash,cod,"Order Finished","1xMutton briyani-140"
14,CHN125931,"Test store","chandanaraj ",srinivastest,120,0,0,0,34,15,169,"12/07/2018 18:28:29",cash,cod,"Order Finished","1xNatu Kozhili Gravy-100-Caramel (Default On Us),Cuddle Cup-10,10"
15,CHN125884,"Test store","prabu ",,200,20,0,0,25,10,215,"12/07/2018 12:39:33",,cod,"Order Canceled","2xSami Kebab-100"
16,CHN125883,"Test store","prabu ",,300,30,0,0,10,15,295,"12/07/2018 12:27:59",,cod,"Order Canceled","3xSami Kebab-100"
17,CHN125820,"Test store","chandanaraj ",srinivastest,55,0,0,0,55,0,110,"12/06/2018 18:18:07",tez,cod,"Order Finished",1xpuri-45-Cheese-10
18,CHN125819,"Test store","chandanaraj ",srinivastest,800,50,60,0,55,40,785,"12/06/2018 18:07:33",tez,cod,"Order Finished","8xSami Kebab-100"
19,CHN125818,"Test store","chandanaraj ",,800,50,60,0,55,40,785,"12/06/2018 18:07:10",,ccavenue,"Payment Pending","8xSami Kebab-100"
20,CHN125814,"Test store","chandanaraj ",,240,24,0,0,55,20,291,"12/06/2018 16:41:29",,cod,"Order Canceled","2xchicken curry-120"
21,CHN125813,"Test store","Madhu ",,240,24,0,0,34,20,270,"12/06/2018 16:41:24",,cod,"Order Canceled","2xchicken curry-120"
22,CHN125812,"Test store","Madhu ",,55,0,0,0,34,0,89,"12/06/2018 16:31:17",,cod,"Order Canceled",1xpuri-45-Cheese-10
23,CHN125811,"Test store","chandanaraj ",,55,0,0,0,55,0,110,"12/06/2018 16:31:06",,cod,"Order Canceled",1xpuri-45-Cheese-10
24,CHN125810,"Test store","Madhu ",,80,0,0,0,34,20,134,"12/06/2018 16:27:45",,cod,"Order Canceled","2xidly ( Buy idly  Get chicken curry 4 ) -40"
25,CHN125809,"Test store","chandanaraj ",,80,0,0,0,55,20,155,"12/06/2018 16:27:16",,cod,"Order Canceled","2xidly ( Buy idly  Get chicken curry 4 ) -40"
26,CHN124800,"Test store","prabu ",,80,0,0,0,45,0,125,"11/29/2018 12:34:48",,cod,"Order Canceled",2xIdly-40
27,CHN124498,"Test store","prabu ",srinivastest,40,0,0,0,45,0,85,"11/27/2018 11:21:24",,cod,"Order Canceled",1xIdly-40
28,CHN124493,"Test store","Srinivas ",srinivastest,130,0,0,0,45,10,185,"11/27/2018 11:09:02",,cod,"Order Canceled","1xIdly-40,1xchicken curry-80"
29,CHN124409,"Test store","prabu ",srinivastest,40,0,0,0,45,0,85,"11/26/2018 15:29:37",,cod,"Order Canceled",1xIdly-40
30,CHN124407,"Test store","prabu ",srinivastest,40,0,0,0,45,0,85,"11/26/2018 15:13:11",tez,cod,"Order Finished",1xIdly-40
31,CHN124404,"Test store","prabu ",,40,0,0,0,45,0,85,"11/26/2018 14:48:31",,cod,"Order Canceled",1xIdly-40
